<gps i=012403002029470 t=1344622754824 x=30.28297548 y=59.94781815 z=5.1 s=0.75 c=196.1 a=38.0>
<gps i=012403002029470 t=1344622809824 x=30.2862639 y=59.94931393 z=16.8 s=3.75 c=40.4 a=8.0>
<gps i=012403002029470 t=1344622810824 x=30.28630858 y=59.9493278 z=16.8 s=3.25 c=48.0 a=8.0>
<gps i=012403002029470 t=1344622811824 x=30.28629856 y=59.94933046 z=16.8 s=2.25 c=44.1 a=8.0>
<gps i=012403002029470 t=1344622812824 x=30.28630629 y=59.94933329 z=16.1 s=2.0 c=45.6 a=8.0>
<gps i=012403002029470 t=1344622813824 x=30.28626044 y=59.94935393 z=14.9 s=1.5 c=30.0 a=8.0>
<gps i=012403002029470 t=1344622814824 x=30.28625743 y=59.94936643 z=14.9 s=1.5 c=26.7 a=9.0>
<gps i=012403002029470 t=1344622815824 x=30.28626834 y=59.94936377 z=14.8 s=1.25 c=30.1 a=9.0>
<gps i=012403002029470 t=1344622816824 x=30.28629597 y=59.94937319 z=14.8 s=1.5 c=47.9 a=9.0>
<gps i=012403002029470 t=1344622817824 x=30.28628688 y=59.94937351 z=14.9 s=1.25 c=31.8 a=9.0>
<gps i=012403002029470 t=1344622818824 x=30.28628777 y=59.94938326 z=14.9 s=1.25 c=27.6 a=9.0>
<gps i=012403002029470 t=1344622819824 x=30.28631776 y=59.94939274 z=14.7 s=1.25 c=31.2 a=9.0>
<gps i=012403002029470 t=1344622820824 x=30.28635503 y=59.9494187 z=15.4 s=1.25 c=31.0 a=8.0>
<gps i=012403002029470 t=1344622821824 x=30.28638793 y=59.94943732 z=15.9 s=1.25 c=34.8 a=8.0>
<gps i=012403002029470 t=1344622822824 x=30.28637909 y=59.94944413 z=16.0 s=1.25 c=40.6 a=8.0>
<gps i=012403002029470 t=1344622823824 x=30.28641352 y=59.94945933 z=16.0 s=1.5 c=45.2 a=8.0>
<gps i=012403002029470 t=1344622824824 x=30.28642251 y=59.94946854 z=15.7 s=1.5 c=36.5 a=8.0>
<gps i=012403002029470 t=1344622825824 x=30.28643937 y=59.94946721 z=14.4 s=1.25 c=40.5 a=7.0>
<gps i=012403002029470 t=1344622826824 x=30.28645089 y=59.94947936 z=14.0 s=1.5 c=36.1 a=7.0>
<gps i=012403002029470 t=1344622827824 x=30.2864738 y=59.94948686 z=13.9 s=1.75 c=43.1 a=7.0>
<gps i=012403002029470 t=1344622828824 x=30.28651004 y=59.94950009 z=13.8 s=2.0 c=45.4 a=7.0>
<gps i=012403002029470 t=1344622829824 x=30.28654531 y=59.94953222 z=13.9 s=2.5 c=51.9 a=7.0>
<gps i=012403002029470 t=1344622830824 x=30.28659098 y=59.9495592 z=13.9 s=2.75 c=42.6 a=6.0>
<gps i=012403002029470 t=1344622831824 x=30.28661379 y=59.9495784 z=14.3 s=2.5 c=37.4 a=6.0>
<gps i=012403002029470 t=1344622832824 x=30.28665489 y=59.94960794 z=14.0 s=2.75 c=36.5 a=6.0>
<gps i=012403002029470 t=1344622833824 x=30.28668298 y=59.94963146 z=14.2 s=2.75 c=36.3 a=6.0>
<gps i=012403002029470 t=1344622834824 x=30.28670213 y=59.94965594 z=14.2 s=3.0 c=35.5 a=6.0>
<gps i=012403002029470 t=1344622835824 x=30.28673384 y=59.9496809 z=13.5 s=3.0 c=35.9 a=6.0>
<gps i=012403002029470 t=1344622836824 x=30.28677532 y=59.94971625 z=13.6 s=3.5 c=34.8 a=6.0>
<gps i=012403002029470 t=1344622837824 x=30.28680341 y=59.94974425 z=13.6 s=3.5 c=32.2 a=6.0>
<gps i=012403002029470 t=1344622838824 x=30.28681958 y=59.94976714 z=13.7 s=3.5 c=31.6 a=6.0>
<gps i=012403002029470 t=1344622839824 x=30.28686343 y=59.94979103 z=13.1 s=3.5 c=32.4 a=6.0>
<gps i=012403002029470 t=1344622840824 x=30.28689392 y=59.94982538 z=12.5 s=3.75 c=29.1 a=6.0>
<gps i=012403002029470 t=1344622841824 x=30.28694346 y=59.94984778 z=12.7 s=3.5 c=33.2 a=6.0>
<gps i=012403002029470 t=1344622842824 x=30.28696543 y=59.94986045 z=12.7 s=3.0 c=33.1 a=6.0>
<gps i=012403002029470 t=1344622843824 x=30.28699592 y=59.94989191 z=12.8 s=3.25 c=34.2 a=6.0>
<gps i=012403002029470 t=1344622844824 x=30.28703154 y=59.94991367 z=12.7 s=3.25 c=34.5 a=6.0>
<gps i=012403002029470 t=1344622845824 x=30.28705595 y=59.94994769 z=17.4 s=4.04 c=40.2 a=4.0>
<gps i=012403002029470 t=1344622846908 x=30.28705414 y=59.94999108 z=19.7 s=3.88 c=38.7 a=4.0>
<gps i=012403002029470 t=1344622847944 x=30.28709864 y=59.95001897 z=20.4 s=3.88 c=38.7 a=4.0>
<gps i=012403002029470 t=1344622848944 x=30.28714468 y=59.95004421 z=20.6 s=3.78 c=39.6 a=4.0>
<gps i=012403002029470 t=1344622849944 x=30.28722113 y=59.95007878 z=21.5 s=4.0 c=38.6 a=3.0>
<gps i=012403002029470 t=1344622850329 x=30.28718545 y=59.95004417 z=21.3 s=3.75 c=41.1 a=4.0>
<gps i=012403002029470 t=1344622850949 x=30.28721135 y=59.95005908 z=21.4 s=3.75 c=41.1 a=5.0>
<gps i=012403002029470 t=1344622852349 x=30.28726425 y=59.95010368 z=20.8 s=4.25 c=39.7 a=5.0>
<gps i=012403002029470 t=1344622853349 x=30.28734373 y=59.95016012 z=21.2 s=5.0 c=38.2 a=5.0>
<gps i=012403002029470 t=1344622854473 x=30.28743697 y=59.95022828 z=22.4 s=6.25 c=35.4 a=5.0>
<gps i=012403002029470 t=1344622855873 x=30.28754597 y=59.95030587 z=22.2 s=7.25 c=35.9 a=5.0>
<gps i=012403002029470 t=1344622856873 x=30.28762395 y=59.95036396 z=21.7 s=7.5 c=34.3 a=5.0>
<gps i=012403002029470 t=1344622857873 x=30.28770259 y=59.9504297 z=20.8 s=7.75 c=32.9 a=5.0>
<gps i=012403002029470 t=1344622858873 x=30.28778733 y=59.95049401 z=20.6 s=7.5 c=33.2 a=5.0>
<gps i=012403002029470 t=1344622859873 x=30.28786477 y=59.95054886 z=21.8 s=7.25 c=32.0 a=5.0>
<gps i=012403002029470 t=1344622860873 x=30.28794577 y=59.9506034 z=22.2 s=7.25 c=34.9 a=5.0>
<gps i=012403002029470 t=1344622861873 x=30.28801268 y=59.9506657 z=21.1 s=7.0 c=36.1 a=4.0>
<gps i=012403002029470 t=1344622862873 x=30.28811924 y=59.95070474 z=21.3 s=6.75 c=35.5 a=4.0>
<gps i=012403002029470 t=1344622863873 x=30.2882074 y=59.95073232 z=21.8 s=5.75 c=43.5 a=4.0>
<gps i=012403002029470 t=1344622864195 x=30.28821944 y=59.95074524 z=22.4 s=5.75 c=42.5 a=4.0>
<gps i=012403002029470 t=1344622866611 x=30.28840766 y=59.95085689 z=22.0 s=6.0 c=41.6 a=6.0>
<gps i=012403002029470 t=1344622867611 x=30.28846323 y=59.95089854 z=22.2 s=5.75 c=38.0 a=6.0>
<gps i=012403002029470 t=1344622868611 x=30.28851881 y=59.9509458 z=22.5 s=5.75 c=35.9 a=6.0>
<gps i=012403002029470 t=1344622869611 x=30.28856143 y=59.95097981 z=22.6 s=5.25 c=34.8 a=6.0>
<gps i=012403002029470 t=1344622870611 x=30.28861523 y=59.95101232 z=22.1 s=4.75 c=33.7 a=6.0>
<gps i=012403002029470 t=1344622871611 x=30.28865357 y=59.95104679 z=22.6 s=4.5 c=30.1 a=6.0>
<gps i=012403002029470 t=1344622872611 x=30.28868028 y=59.95106405 z=22.6 s=3.75 c=28.3 a=5.0>
<gps i=012403002029470 t=1344622873611 x=30.28871076 y=59.95109522 z=23.1 s=3.5 c=28.0 a=5.0>
<gps i=012403002029470 t=1344622874611 x=30.28872664 y=59.95111766 z=22.8 s=3.0 c=26.3 a=5.0>
<gps i=012403002029470 t=1344622875611 x=30.28875659 y=59.95114608 z=23.0 s=3.0 c=27.8 a=4.0>
<gps i=012403002029470 t=1344622876611 x=30.28881493 y=59.95117616 z=22.8 s=3.5 c=32.8 a=5.0>
<gps i=012403002029470 t=1344622877611 x=30.28886081 y=59.9511997 z=22.3 s=3.5 c=34.6 a=5.0>
<gps i=012403002029470 t=1344622878611 x=30.28888066 y=59.95124019 z=21.8 s=3.75 c=30.9 a=5.0>
<gps i=012403002029470 t=1344622879054 x=30.28880881 y=59.95125247 z=21.5 s=3.5 c=25.5 a=6.0>
<gps i=012403002029470 t=1344622879897 x=30.28880599 y=59.95127494 z=20.6 s=3.25 c=18.5 a=7.0>
<gps i=012403002029470 t=1344622880922 x=30.2888242 y=59.95130216 z=20.6 s=3.25 c=18.5 a=8.0>
<gps i=012403002029470 t=1344622881922 x=30.28883305 y=59.95130776 z=20.4 s=2.25 c=13.2 a=8.0>
<gps i=012403002029470 t=1344622882922 x=30.28884632 y=59.9513003 z=20.1 s=1.25 c=20.2 a=7.0>
<gps i=012403002029470 t=1344622883922 x=30.2888384 y=59.95130332 z=19.6 s=1.0 c=11.2 a=7.0>
<gps i=012403002029470 t=1344622884922 x=30.28884268 y=59.95131643 z=18.7 s=1.0 c=12.3 a=7.0>
<gps i=012403002029470 t=1344622885922 x=30.28885358 y=59.95131701 z=18.1 s=0.75 c=12.3 a=7.0>
<gps i=012403002029470 t=1344622886922 x=30.28884892 y=59.9513219 z=17.7 s=0.5 c=12.3 a=7.0>
<gps i=012403002029470 t=1344622887922 x=30.2888405 y=59.9513265 z=17.8 s=0.5 c=12.3 a=7.0>
<gps i=012403002029470 t=1344622888922 x=30.28887679 y=59.95134681 z=18.3 s=1.25 c=35.2 a=7.0>
<gps i=012403002029470 t=1344622889922 x=30.28893723 y=59.95136517 z=18.7 s=2.0 c=45.0 a=7.0>
<gps i=012403002029470 t=1344622890922 x=30.28898232 y=59.95140339 z=18.8 s=2.75 c=40.4 a=7.0>
<gps i=012403002029470 t=1344622891922 x=30.28898914 y=59.95143749 z=19.1 s=3.0 c=27.8 a=7.0>
<gps i=012403002029470 t=1344622892922 x=30.28905787 y=59.95151094 z=20.1 s=4.5 c=26.1 a=7.0>
<gps i=012403002029470 t=1344622893922 x=30.28913615 y=59.9515753 z=20.1 s=5.5 c=28.7 a=7.0>
<gps i=012403002029470 t=1344622894922 x=30.28923079 y=59.95163088 z=20.3 s=6.25 c=33.8 a=7.0>
<gps i=012403002029470 t=1344622895922 x=30.28933798 y=59.95168767 z=20.7 s=7.25 c=35.1 a=7.0>
<gps i=012403002029470 t=1344622896922 x=30.28943322 y=59.95174048 z=21.3 s=7.25 c=34.6 a=7.0>
<gps i=012403002029470 t=1344622897922 x=30.28955852 y=59.9517933 z=21.0 s=7.25 c=37.6 a=7.0>
<gps i=012403002029470 t=1344622898922 x=30.28961098 y=59.95183419 z=20.8 s=6.25 c=33.3 a=7.0>
<gps i=012403002029470 t=1344622899922 x=30.28967862 y=59.95186508 z=20.8 s=5.75 c=35.0 a=6.0>
<gps i=012403002029470 t=1344622900922 x=30.28975742 y=59.9519165 z=20.7 s=5.5 c=34.1 a=6.0>
<gps i=012403002029470 t=1344622901922 x=30.28981203 y=59.95193756 z=20.4 s=5.0 c=36.9 a=6.0>
<gps i=012403002029470 t=1344622902922 x=30.28985818 y=59.95196307 z=20.8 s=4.5 c=40.1 a=6.0>
<gps i=012403002029470 t=1344622903922 x=30.28989529 y=59.95200122 z=21.7 s=4.0 c=37.2 a=6.0>
<gps i=012403002029470 t=1344622904922 x=30.28994506 y=59.95202098 z=21.0 s=4.0 c=37.9 a=6.0>
<gps i=012403002029470 t=1344622905922 x=30.28998474 y=59.95205675 z=21.1 s=4.0 c=37.3 a=6.0>
<gps i=012403002029470 t=1344622906922 x=30.29001154 y=59.95208442 z=21.4 s=4.0 c=34.5 a=6.0>
<gps i=012403002029470 t=1344622907922 x=30.2900666 y=59.95211856 z=21.3 s=4.0 c=36.0 a=6.0>
<gps i=012403002029470 t=1344622908922 x=30.2901346 y=59.95215618 z=21.6 s=4.0 c=38.9 a=6.0>
<gps i=012403002029470 t=1344622909922 x=30.29020663 y=59.95217996 z=22.1 s=3.75 c=44.7 a=6.0>
<gps i=012403002029470 t=1344622910922 x=30.29024805 y=59.95219051 z=22.5 s=3.25 c=49.1 a=5.0>
<gps i=012403002029470 t=1344622911922 x=30.29027992 y=59.95219265 z=22.6 s=2.75 c=53.4 a=5.0>
<gps i=012403002029470 t=1344622912922 x=30.29033402 y=59.95219369 z=22.3 s=2.75 c=62.4 a=5.0>
<gps i=012403002029470 t=1344622913922 x=30.29040151 y=59.95219176 z=22.0 s=3.0 c=73.7 a=5.0>
<gps i=012403002029470 t=1344622914922 x=30.2904699 y=59.95216185 z=22.3 s=3.25 c=90.1 a=5.0>
<gps i=012403002029470 t=1344622915922 x=30.29058515 y=59.95213671 z=23.4 s=4.25 c=103.9 a=5.0>
<gps i=012403002029470 t=1344622916922 x=30.29071651 y=59.95210547 z=22.8 s=5.25 c=110.6 a=6.0>
<gps i=012403002029470 t=1344622917922 x=30.29084433 y=59.95206104 z=23.0 s=7.0 c=117.3 a=6.0>
<gps i=012403002029470 t=1344622918922 x=30.2910468 y=59.9520163 z=22.9 s=9.25 c=115.6 a=7.0>
<gps i=012403002029470 t=1344622919922 x=30.29119747 y=59.95196067 z=21.1 s=9.5 c=118.0 a=7.0>
<gps i=012403002029470 t=1344622920922 x=30.29139779 y=59.95191057 z=21.3 s=10.75 c=118.4 a=8.0>
<gps i=012403002029470 t=1344622921922 x=30.29160811 y=59.95186117 z=21.1 s=11.5 c=118.0 a=8.0>
<gps i=012403002029470 t=1344622922922 x=30.29181109 y=59.9517909 z=20.3 s=12.0 c=120.0 a=8.0>
<gps i=012403002029470 t=1344622923922 x=30.29204482 y=59.95173404 z=20.5 s=12.5 c=119.4 a=8.0>
<gps i=012403002029470 t=1344622925385 x=30.29237821 y=59.95167537 z=23.0 s=13.25 c=118.4 a=9.0>
<gps i=012403002029470 t=1344622926385 x=30.29259058 y=59.95161029 z=22.3 s=13.25 c=118.6 a=9.0>
<gps i=012403002029470 t=1344622927385 x=30.29282245 y=59.95154634 z=22.1 s=13.5 c=118.4 a=9.0>
<gps i=012403002029470 t=1344622928385 x=30.29302924 y=59.95147138 z=20.6 s=13.75 c=119.2 a=9.0>
<gps i=012403002029470 t=1344622929385 x=30.29327613 y=59.95140288 z=21.2 s=13.75 c=119.8 a=10.0>
<gps i=012403002029470 t=1344622930385 x=30.29349035 y=59.95135816 z=22.3 s=13.0 c=117.7 a=10.0>
<gps i=012403002029470 t=1344622931385 x=30.29369634 y=59.95130769 z=22.3 s=12.25 c=115.9 a=10.0>
<gps i=012403002029470 t=1344622932385 x=30.29387311 y=59.95125764 z=22.3 s=11.25 c=116.5 a=10.0>
<gps i=012403002029470 t=1344622933385 x=30.2940449 y=59.95122002 z=22.6 s=10.75 c=115.4 a=10.0>
<gps i=012403002029470 t=1344622934385 x=30.29417559 y=59.95116989 z=22.6 s=9.75 c=117.0 a=10.0>
<gps i=012403002029470 t=1344622935385 x=30.29434906 y=59.95115411 z=21.7 s=9.0 c=116.4 a=8.0>
<gps i=012403002029470 t=1344622936385 x=30.2944476 y=59.95112559 z=21.7 s=7.5 c=117.4 a=7.0>
<gps i=012403002029470 t=1344622937385 x=30.29450141 y=59.95110442 z=21.3 s=6.25 c=116.9 a=8.0>
<gps i=012403002029470 t=1344622938385 x=30.29455496 y=59.95110114 z=21.2 s=5.0 c=111.4 a=8.0>
<gps i=012403002029470 t=1344622939385 x=30.29459623 y=59.95109267 z=20.7 s=4.25 c=109.7 a=8.0>
<gps i=012403002029470 t=1344622940385 x=30.29463447 y=59.95106651 z=20.3 s=4.0 c=120.3 a=8.0>
<gps i=012403002029470 t=1344622941385 x=30.29467051 y=59.95104156 z=19.9 s=4.5 c=126.9 a=8.0>
<gps i=012403002029470 t=1344622942385 x=30.29474312 y=59.95100848 z=19.9 s=5.0 c=128.9 a=8.0>
<gps i=012403002029470 t=1344622943385 x=30.29482939 y=59.95097464 z=20.1 s=5.5 c=126.4 a=7.0>
<gps i=012403002029470 t=1344622944385 x=30.2949639 y=59.95094863 z=20.1 s=6.25 c=124.6 a=7.0>
<gps i=012403002029470 t=1344622944789 x=30.29503488 y=59.9509229 z=19.9 s=6.75 c=124.8 a=7.0>
<gps i=012403002029470 t=1344622945894 x=30.29514374 y=59.9508883 z=20.0 s=7.0 c=124.3 a=7.0>
<gps i=012403002029470 t=1344622946897 x=30.29525944 y=59.95086843 z=21.1 s=6.5 c=121.7 a=8.0>
<gps i=012403002029470 t=1344622947901 x=30.29526971 y=59.95078474 z=20.9 s=6.0 c=129.8 a=9.0>
<gps i=012403002029470 t=1344622949011 x=30.29534525 y=59.95076529 z=20.9 s=5.0 c=125.7 a=8.0>
<gps i=012403002029470 t=1344622950011 x=30.29537062 y=59.95076283 z=20.9 s=4.0 c=122.5 a=8.0>
<gps i=012403002029470 t=1344622951011 x=30.29539934 y=59.95075775 z=20.8 s=3.0 c=119.2 a=9.0>
<gps i=012403002029470 t=1344622952011 x=30.29541971 y=59.95077146 z=21.2 s=2.0 c=99.8 a=9.0>
<gps i=012403002029470 t=1344622953011 x=30.29544243 y=59.95077118 z=21.1 s=1.5 c=90.4 a=9.0>
<gps i=012403002029470 t=1344622954011 x=30.2954557 y=59.95076728 z=21.2 s=0.0 c=0.0 a=8.0>
<gps i=012403002029470 t=1344622955011 x=30.29545314 y=59.95077024 z=21.3 s=0.0 c=0.0 a=8.0>
<gps i=012403002029470 t=1344622955906 x=30.29546457 y=59.95077455 z=21.9 s=0.0 c=0.0 a=8.0>
<gps i=012403002029470 t=1344622956895 x=30.2954706 y=59.95077873 z=22.3 s=0.0 c=0.0 a=9.0>
<gps i=012403002029470 t=1344622957896 x=30.29546781 y=59.95077775 z=22.2 s=0.0 c=0.0 a=9.0>
<gps i=012403002029470 t=1344622958900 x=30.29547316 y=59.95077905 z=22.5 s=0.0 c=0.0 a=9.0>
<gps i=012403002029470 t=1344622959908 x=30.29548977 y=59.95077939 z=22.9 s=0.0 c=0.0 a=10.0>
<gps i=012403002029470 t=1344622960895 x=30.29548257 y=59.95077945 z=22.8 s=0.0 c=0.0 a=12.0>
<gps i=012403002029470 t=1344622961895 x=30.29548307 y=59.95077783 z=22.7 s=0.0 c=0.0 a=15.0>
<gps i=012403002029470 t=1344622962894 x=30.29548513 y=59.9507774 z=22.7 s=0.0 c=0.0 a=18.0>
<gps i=012403002029470 t=1344622963897 x=30.2954844 y=59.95077777 z=22.7 s=0.0 c=0.0 a=21.0>
<gps i=012403002029470 t=1344622964916 x=30.29548441 y=59.9507775 z=22.7 s=0.0 c=0.0 a=24.0>
<gps i=012403002029470 t=1344622966036 x=30.29548441 y=59.9507775 z=22.7 s=0.0 c=0.0 a=27.0>
<gps i=012403002029470 t=1344622967036 x=30.29548441 y=59.95077756 z=22.7 s=0.0 c=0.0 a=29.0>
<gps i=012403002029470 t=1344622968036 x=30.29548496 y=59.95077825 z=22.7 s=0.0 c=0.0 a=28.0>
<gps i=012403002029470 t=1344622969036 x=30.29548191 y=59.95077725 z=22.7 s=0.0 c=0.0 a=23.0>
<gps i=012403002029470 t=1344622970036 x=30.29547636 y=59.95077524 z=22.7 s=0.0 c=0.0 a=20.0>
<gps i=012403002029470 t=1344622971036 x=30.29547052 y=59.95077294 z=22.8 s=0.0 c=0.0 a=17.0>
<gps i=012403002029470 t=1344622972036 x=30.29546799 y=59.9507718 z=22.8 s=0.0 c=0.0 a=15.0>
<gps i=012403002029470 t=1344622973036 x=30.29546563 y=59.9507706 z=22.9 s=0.0 c=0.0 a=14.0>
<gps i=012403002029470 t=1344622974036 x=30.29546734 y=59.9507697 z=23.0 s=0.0 c=0.0 a=13.0>
<gps i=012403002029470 t=1344622975036 x=30.29547145 y=59.95076956 z=23.2 s=0.0 c=0.0 a=13.0>
<gps i=012403002029470 t=1344622976036 x=30.29546888 y=59.95076813 z=23.2 s=0.0 c=0.0 a=12.0>
<gps i=012403002029470 t=1344622977036 x=30.29546795 y=59.95076757 z=23.2 s=0.0 c=0.0 a=12.0>
<gps i=012403002029470 t=1344622978036 x=30.2954118 y=59.95074345 z=24.0 s=0.0 c=0.0 a=11.0>
<gps i=012403002029470 t=1344622979036 x=30.29539211 y=59.95073508 z=24.2 s=0.0 c=0.0 a=10.0>
<gps i=012403002029470 t=1344622980036 x=30.29538532 y=59.95073228 z=24.3 s=0.0 c=0.0 a=9.0>
<gps i=012403002029470 t=1344622981036 x=30.29538105 y=59.95073047 z=24.4 s=0.0 c=0.0 a=9.0>
<gps i=012403002029470 t=1344622982036 x=30.29537932 y=59.95072972 z=24.4 s=0.0 c=0.0 a=8.0>
<gps i=012403002029470 t=1344622983036 x=30.29537765 y=59.95072908 z=24.4 s=0.0 c=0.0 a=8.0>
<gps i=012403002029470 t=1344622984036 x=30.29537748 y=59.9507288 z=24.4 s=0.0 c=0.0 a=8.0>
<gps i=012403002029470 t=1344622985036 x=30.29537746 y=59.95072889 z=24.4 s=0.0 c=0.0 a=8.0>
<gps i=012403002029470 t=1344622986036 x=30.2953779 y=59.95072925 z=24.4 s=0.0 c=0.0 a=8.0>
<gps i=012403002029470 t=1344622987036 x=30.29537677 y=59.95072861 z=24.5 s=0.0 c=0.0 a=8.0>
<gps i=012403002029470 t=1344622988036 x=30.2953767 y=59.95072852 z=24.5 s=0.0 c=0.0 a=7.0>
<gps i=012403002029470 t=1344622989036 x=30.29537662 y=59.95072831 z=24.5 s=0.0 c=0.0 a=7.0>
<gps i=012403002029470 t=1344622990036 x=30.29539796 y=59.95073305 z=24.4 s=0.0 c=0.0 a=7.0>
<gps i=012403002029470 t=1344622991036 x=30.2954104 y=59.95073513 z=24.4 s=0.0 c=0.0 a=7.0>
<gps i=012403002029470 t=1344622992036 x=30.29542981 y=59.95073947 z=24.3 s=0.0 c=0.0 a=7.0>
<gps i=012403002029470 t=1344622993036 x=30.29543287 y=59.95074018 z=24.3 s=0.0 c=0.0 a=7.0>
<gps i=012403002029470 t=1344622994036 x=30.29543998 y=59.95074174 z=24.3 s=0.0 c=0.0 a=7.0>
<gps i=012403002029470 t=1344622995036 x=30.29544367 y=59.95074259 z=24.3 s=0.0 c=0.0 a=7.0>
